lead_id,lead_status,premium,age,gender,smoker,current_insurance,device_type,keyword,match_type,postcode,cover_for,verification_status
22572204,No Contact,0.0,68,Male,No,yes private,Desktop,private healthcare insurance,Exact,AB41,Self,
65963380,Contacted,0.0,50,Male,No,no,Desktop,best health insurance,Broad,Sn15,Self + Partner,
97836003,Contacted,0.0,46,Male,Yes,no,Desktop,health insurance cover,Broad,Tw14,Self,
52116985,No Contact,0.0,55,Male,No,yes private,Smartphone,medical conditions insurance,Exact,Me16,Self + Partner,
80914283,Contacted,0.0,78,Male,No,yes private,Desktop,health insurance quotes,Broad,Fy4,Self,
34477010,Contacted,0.0,79,Male,No,no,Smartphone,health insurance quotes,Broad,Ub1,Self,
25018277,Contacted,0.0,36,Female,No,no,Smartphone,private medical insurance uk,Exact,B6,Self,
11774796,Contacted,0.0,56,Female,No,no,Smartphone,how much is private medical insurance,Exact,BN2,Self,
86723865,Contacted,0.0,44,Female,No,no,Smartphone,private health insurance,Exact,TN2,Self,
64545647,Invalid,0.0,26,Female,No,no,Desktop,aviva private health insurance,Exact,WV11,Self,
46801940,Contacted,0.0,49,Male,No,no,Smartphone,medical insurance uk,Exact,Hp12,Self,
23363317,Quoted,0.0,44,Female,No,no,Smartphone,bupa health insurance,Exact,L19,Self + Family,verified
71040756,Quoted,0.0,39,Female,No,no,Smartphone,private medical insurance,Phrase,TS21,Self + Partner,verified
93360553,Contacted,0.0,34,Male,No,yes private,Smartphone,medical insurance for pre existing conditions,Exact,E16,Self,
15305101,Contacted,0.0,28,Male,No,no,Smartphone,private health insurance quotes,Exact,Kw3,Self + Partner,
66539968,Contacted,0.0,30,Female,No,no,Smartphone,health insurance pre existing conditions,Exact,B8,Self + Family,
88714472,Contacted,0.0,40,Male,No,no,Smartphone,bupa health insurance,Exact,DA3,Self + Family,
40617926,Contacted,0.0,48,Female,No,no,Smartphone,private healthcare,Phrase,BA3,Self + Family,
57975720,Invalid,0.0,35,Male,No,no,Desktop,best health insurance,Broad,Lu1,Self,
53644277,Contacted,0.0,47,Female,No,yes private,Smartphone,medical insurance uk,Broad,LE3,Self + Family,
54223950,Contacted,0.0,59,Male,No,yes private,Smartphone,best medical insurance,Broad,Bs11,Self,
49897466,Contacted,0.0,29,Female,No,no,Desktop,bupa health insurance,Exact,SW5,Self,verified
76115354,Contacted,0.0,61,Male,No,no,Smartphone,health insurance for existing conditions,Exact,Ll13,Self,
15915390,Contacted,0.0,59,Male,No,no,Smartphone,private health insurance that covers pre existing,Exact,Bt40,Self + Partner,
57512654,Contacted,0.0,28,Female,No,yes private,Smartphone,health insurance that covers pre existing conditio,Exact,Eh47,Self + Family,
64719337,Contacted,0.0,22,Male,No,yes private,Desktop,private medical insurance policy,Broad,W9,Self,
53949791,Contacted,0.0,53,Female,No,no,Smartphone,private medical insurance,Phrase,ST3,Self + Partner,
40638052,Quoted,0.0,49,Female,No,no,Smartphone,bupa private health,Exact,IG3,Self + Family,verified
95107116,Sold,1373.88,46,Female,No,no,Smartphone,private health insurance uk,Exact,HA9,Self,
39541901,Contacted,0.0,44,Female,No,no,Smartphone,private healthcare,Exact,DY1,Self + Family,verified
75834425,Contacted,0.0,42,Female,No,no,Smartphone,private health insurance quote,Exact,RH17,Self + Family,
33167800,Contacted,0.0,56,Male,Yes,no,Smartphone,health insurance,Broad,HA4,Self,verified
95234744,Contacted,0.0,43,Female,No,no,Desktop,compare health insurance uk,Phrase,HX1,Self + Family,
69075601,Contacted,0.0,53,Female,No,no,Smartphone,bupa health insurance,Exact,SW11,Self,
68661797,Contacted,0.0,59,Female,No,no,Smartphone,private health care,Broad,ST19,Self,
16322506,Contacted,0.0,46,Male,No,no,Smartphone,bupa health insurance,Exact,S8,Self + Family,
25345794,Contacted,0.0,28,Female,No,no,Smartphone,private medical aid uk,Exact,Sr6,Self,
58306842,Contacted,0.0,23,Female,No,no,Smartphone,health insurance quotes,Broad,Bd10,Self,
96490163,Quoted,0.0,39,Male,No,no,Smartphone,private health care,Exact,DT5,Self + Family,verified
24641949,Invalid,0.0,46,Male,No,no,Smartphone,private healthcare,Phrase,S10,Self,
70672059,Contacted,0.0,30,Male,No,no,Smartphone,bupa health insurance,Exact,IP31,Self,
23898833,Contacted,0.0,72,Male,No,yes private,Smartphone,private medical insurance uk,Exact,B90,Self + Partner,
84292905,Contacted,0.0,40,Female,No,yes private,Smartphone,medical insurance pre existing conditions,Exact,De5,Self + Partner,
71305697,Contacted,0.0,32,Male,Yes,no,Smartphone,medical insurance quotes,Exact,Da2,Self + Family,
24526514,Contacted,0.0,49,Female,No,no,Smartphone,family health insurance,Broad,DE73,Self,
50084473,Contacted,0.0,35,Female,No,no,Smartphone,private healthcare,Phrase,LS26,Self,
25990123,Contacted,0.0,27,Female,No,yes company,Desktop,health insurance quotes,Broad,E17,Self,
50400432,Contacted,0.0,65,Male,No,no,Desktop,private medical insurance,Phrase,TN39,Self + Partner,verified
68885659,Contacted,0.0,28,Female,No,no,Smartphone,bupa health insurance,Exact,SW17,Self,verified
52572024,Contacted,0.0,35,Male,No,no,Desktop,private healthcare insurance uk,Exact,S10,Self,
51433743,Contacted,0.0,61,Male,No,no,Smartphone,bupa health insurance,Exact,WN4,Self,
46871698,Contacted,0.0,53,Male,No,yes private,Desktop,private medical coverage,Exact,PO34,Self + Family,
16294087,Contacted,0.0,57,Male,No,no,Desktop,private healthcare,Exact,EN9,Self,verified
55537693,Contacted,0.0,56,Female,No,no,Smartphone,private medical insurance,Exact,TS12,Self,
32161443,Contacted,0.0,53,Female,No,no,Smartphone,bupa private health,Exact,SW6,Self + Family,
87769224,Contacted,0.0,73,Male,No,no,Smartphone,private medical insurance policy,Broad,Wf10,Self + Partner,
18626718,Contacted,0.0,46,Male,No,no,Desktop,bupa health care insurance,Exact,L40,Self + Family,verified
31680278,Contacted,0.0,37,Male,No,no,Smartphone,bupa private health care,Exact,PR2,Self + Family,
65336941,Contacted,0.0,60,Male,No,no,Smartphone,health insurance plans,Phrase,CH4,Self,
95313334,Contacted,0.0,38,Male,No,no,Smartphone,private medical insurance uk,Exact,IP3,Self + Partner,
50586584,Contacted,0.0,44,Male,No,no,Smartphone,vitality medical insurance,Exact,UB4,Self,
41695156,No Contact,0.0,75,Male,No,no,Desktop,private medical insurance,Phrase,PE21,Self,verified
46110330,No Contact,0.0,45,Male,No,no,Desktop,health insurance cover,Broad,Bb9,Self + Family,
71853238,Sold,1165.8,63,Female,No,no,Smartphone,private healthcare,Phrase,SA12,Self,
82342179,Contacted,0.0,35,Male,No,no,Desktop,compare private health care,Exact,E12,Self + Family,
88116080,Quoted,0.0,26,Male,No,no,Desktop,private healthcare,Phrase,IG2,Self + Partner,verified
92429485,Contacted,0.0,42,Female,No,no,Desktop,private health insurance uk,Exact,RG1,Self + Family,
93405254,No Contact,0.0,28,Male,No,no,Smartphone,medical insurance pre existing conditions,Exact,Ub3,Self,
11125358,Invalid,0.0,44,Male,No,no,Smartphone,bupa private health,Exact,E14,Self,
53654277,Contacted,0.0,55,Female,No,no,Smartphone,private healthcare,Exact,SS15,Self,
10397116,Sold,1675.32,59,Male,No,no,Tablet,private health care,Broad,M33,Self,
85601330,Contacted,0.0,47,Male,No,no,Desktop,private medical insurance,Broad,Nw4,Self + Family,
28718214,Contacted,0.0,60,Female,No,no,Smartphone,private health insurance,Broad,DL5,Self,
52783287,Contacted,0.0,67,Female,No,no,Tablet,private healthcare,Phrase,PE36,Self,
96093204,Contacted,0.0,42,Male,No,yes private,Smartphone,health insurance uk that covers pre existing condi,Exact,Dd4,Self + Family,
57191655,Contacted,0.0,23,Female,No,no,Smartphone,health insurance policy,Broad,Pe25,Self,
69697093,Quoted,0.0,61,Male,No,yes private,Desktop,bupa health care insurance,Exact,NG32,Self + Family,
52351271,Contacted,0.0,25,Male,No,no,Smartphone,private medical insurance uk,Exact,IG11,Self,
97854278,Contacted,0.0,35,Male,No,no,Smartphone,bupa health insurance,Exact,CR0,Self + Partner,verified
63979246,Contacted,0.0,82,Male,No,no,Smartphone,private healthcare,Phrase,DE15,Self,verified
42584064,No Contact,0.0,39,Male,No,no,Desktop,bupa health care insurance,Exact,MK10,Self,verified
76461440,Contacted,0.0,48,Male,No,no,Smartphone,bupa health insurance,Exact,WS7,Self,
48165836,Contacted,0.0,48,Male,No,no,Smartphone,private healthcare prices,Exact,LE10,Self + Family,verified
71202788,Contacted,0.0,58,Female,No,no,Smartphone,medical insurance,Exact,ME12,Self + Partner,verified
44015303,Contacted,0.0,36,Male,No,yes private,Desktop,bupa health care insurance,Exact,SW4,Self + Family,
75339209,Contacted,0.0,72,Male,No,yes private,Tablet,private medical insurance,Broad,Wf4,Self + Partner,
39039980,Contacted,0.0,76,Female,No,no,Desktop,bupa private health,Exact,OX11,Self,
69681837,Contacted,0.0,71,Female,No,yes private,Desktop,best health insurance,Broad,Ca1,Self,
94498903,Contacted,0.0,47,Female,Yes,no,Smartphone,bupa health insurance,Exact,TW13,Self + Family,verified
32707786,Contacted,0.0,54,Male,No,no,Desktop,private health care,Exact,LN4,Self + Partner,
54256553,Contacted,0.0,69,Female,No,no,Desktop,bupa health insurance,Exact,HA3,Self + Partner,
46649801,Contacted,0.0,60,Male,No,no,Tablet,private medical insurance policy,Broad,Cw8,Self,
90564098,No Contact,0.0,28,Male,Yes,no,Smartphone,best health insurance uk,Exact,SL9,Self + Partner,
83311167,No Contact,0.0,45,Male,No,no,Desktop,private medical insurance uk,Exact,ST9,Self + Family,
63349325,Sold,1719.0,63,Female,No,no,Tablet,private healthcare insurance uk,Exact,WA12,Self,
54616699,Contacted,0.0,71,Female,No,no,Smartphone,private medical insurance policy,Broad,Le16,Self,
40103760,Contacted,0.0,59,Female,No,no,Smartphone,private medical insurance uk,Exact,EX11,Self,verified
50553487,Contacted,0.0,75,Male,No,no,Smartphone,insurance for medical conditions,Exact,Wr5,Self + Partner,
41803473,Contacted,0.0,35,Male,No,no,Desktop,health insurance quotes,Broad,Bn8,Self,
91251246,Contacted,0.0,40,Male,No,no,Smartphone,private health care,Exact,BL2,Self + Family,
27076753,Contacted,0.0,44,Male,No,no,Smartphone,bupa private health,Exact,NG2,Self,verified
38234324,Contacted,0.0,54,Male,No,no,Smartphone,insurance for undiagnosed medical conditions,Exact,Ng19,Self,
19942503,Contacted,0.0,60,Male,No,no,Tablet,bupa private health,Exact,NR30,Self,
14057893,Contacted,0.0,66,Male,No,no,Smartphone,private healthcare prices,Exact,BN2,Self,
27200531,Quoted,0.0,29,Female,No,no,Smartphone,bupa health insurance,Exact,S75,Self + Family,verified
81556534,Quoted,0.0,32,Male,No,no,Smartphone,best private health uk,Exact,LE2,Self + Family,verified
60563426,Contacted,0.0,36,Female,No,no,Smartphone,bupa private health,Exact,CR0,Self + Family,
52148024,Contacted,0.0,43,Female,No,no,Smartphone,bupa private health,Exact,LL53,Self + Family,verified
61313137,Contacted,0.0,41,Female,Yes,no,Smartphone,bupa private health,Exact,SW7,Self + Family,verified
44490401,Invalid,0.0,37,Male,Yes,no,Smartphone,bupa health insurance,Exact,M41,Self,
48365057,Contacted,0.0,29,Male,No,yes private,Smartphone,medical insurance uk,Broad,SW8,Self + Family,
73858907,Contacted,0.0,61,Female,No,no,Smartphone,private healthcare,Phrase,CT18,Self + Partner,
32419908,Contacted,0.0,57,Male,No,no,Tablet,private medical insurance,Broad,Ex14,Self,
56126872,Contacted,0.0,37,Female,No,no,Smartphone,private medical insurance,Exact,SY10,Self + Family,verified
96864456,Contacted,0.0,23,Female,No,no,Smartphone,private medical insurance uk,Exact,CT16,Self,verified
18146875,Sold,1378.92,59,Male,Yes,yes private,Desktop,private healthcare,Exact,OX12,Self,
28833809,Contacted,0.0,57,Male,No,yes private,Smartphone,health insurance cover,Broad,B21,Self + Partner,
92102388,Contacted,0.0,32,Female,No,no,Desktop,medical insurance pre existing conditions uk,Exact,Ls27,Self,
24433165,Contacted,0.0,21,Female,No,no,Smartphone,health insurance prices,Exact,SG5,Self,
24786603,Contacted,0.0,36,Male,No,no,Smartphone,compare private health care,Exact,B29,Self + Partner,
18073957,Quoted,0.0,65,Male,No,no,Smartphone,private medical insurance uk,Exact,CO7,Self + Partner,
99849500,Contacted,0.0,22,Female,Yes,yes private,Smartphone,compare medical insurance,Broad,Bt80,Self,
85546208,Contacted,0.0,48,Male,No,no,Smartphone,private healthcare,Exact,OL2,Self + Partner,verified
55541869,Contacted,0.0,84,Female,No,yes private,Tablet,health insurance quotes,Broad,Hu15,Self,
63606645,Contacted,0.0,64,Male,No,no,Smartphone,private healthcare,Exact,S64,Self,
79183102,Contacted,0.0,62,Female,No,no,Desktop,bupa health insurance,Exact,SP11,Self,
12871066,Contacted,0.0,21,Male,No,no,Smartphone,private healthcare,Phrase,SK8,Self,
90244139,Contacted,0.0,35,Female,No,no,Smartphone,private healthcare,Exact,HU5,Self + Family,
92127455,Contacted,0.0,57,Female,No,no,Smartphone,private medical insurance,Phrase,DT2,Self,
59361468,Contacted,0.0,56,Female,No,no,Smartphone,'+health +insurance +policy,Broad,Nn9,Self,
91016907,Contacted,0.0,62,Male,No,yes private,Smartphone,best medical insurance,Broad,Ne42,Self + Family,
28358031,Contacted,0.0,39,Female,No,no,Smartphone,private medical insurance,Phrase,TS5,Self,
48354932,Contacted,0.0,41,Male,No,no,Smartphone,private healthcare prices,Exact,PE6,Self + Family,verified
97645765,Quoted,0.0,38,Female,No,no,Smartphone,private health insurance uk,Broad,Pl3,Self,
61018479,Sold,454.08,28,Female,No,no,Smartphone,private health insurance,Exact,B19,Self + Family,verified
38059015,Contacted,0.0,85,Male,No,no,Smartphone,private healthcare,Phrase,HP1,Self,
18085652,Contacted,0.0,40,Female,No,yes company,Desktop,bupa health insurance,Exact,CV33,Self + Family,
84406459,Contacted,0.0,38,Male,No,no,Smartphone,family health insurance,Exact,OX3,Self + Family,
47037541,Quoted,0.0,42,Male,No,no,Desktop,private medical insurance,Phrase,TN35,Self + Partner,
23304971,Contacted,0.0,36,Male,No,no,Smartphone,bupa health insurance,Exact,L1,Self,
73132128,Contacted,0.0,80,Female,No,no,Desktop,best medical insurance,Broad,Ls22,Self,
31892826,Sold,794.88,33,Female,No,no,Smartphone,bupa private health,Exact,S2,Self,verified
87436570,Contacted,0.0,26,Female,No,no,Smartphone,health insurance for existing conditions,Exact,Bs7,Self,
50746374,Contacted,0.0,45,Female,No,no,Desktop,private medical insurance,Exact,KA3,Self + Family,
81326967,Contacted,0.0,41,Male,No,no,Smartphone,health insurance uk,Exact,HU16,Self,
63032659,Contacted,0.0,35,Female,Yes,no,Smartphone,private healthcare,Phrase,IP13,Self,
98305303,Quoted,0.0,49,Female,No,no,Smartphone,medical insurance,Exact,CM23,Self + Family,verified
17016724,Contacted,0.0,72,Female,No,no,Smartphone,bupa health insurance price,Exact,Ng3,Self,
14970691,Contacted,0.0,45,Female,No,yes company,Smartphone,bupa health care insurance,Exact,RM14,Self + Family,verified
63229663,No Contact,0.0,38,Female,Yes,no,Desktop,private healthcare,Exact,OX18,Self + Family,
76412263,Contacted,0.0,41,Male,No,no,Smartphone,bupa health insurance,Exact,RM14,Self + Family,
94379359,Contacted,0.0,42,Male,No,yes company,Desktop,bupa private health,Exact,IP12,Self + Family,verified
61855769,No Contact,0.0,55,Female,Yes,no,Smartphone,private health care,Broad,BB11,Self + Family,
90655235,Contacted,0.0,67,Female,No,no,Desktop,private healthcare,Phrase,HA1,Self,verified
37050201,Contacted,0.0,95,Male,No,no,Tablet,private health insurance uk,Exact,NR4,Self,verified
56226531,Contacted,0.0,52,Female,No,no,Smartphone,health insurance quotes,Broad,Ng19,Self,
79648532,Contacted,0.0,46,Male,Yes,no,Smartphone,private medical insurance,Phrase,HA0,Self,verified
26355779,No Contact,0.0,89,Male,No,yes private,Tablet,private health insurance,Broad,BD7,Self,
27648049,Contacted,0.0,73,Male,Yes,no,Desktop,private healthcare scotland,Phrase,Dd8,Self,
36206374,Contacted,0.0,36,Male,No,no,Smartphone,health insurance,Exact,DY4,Self + Partner,
45092180,Contacted,0.0,39,Male,No,no,Smartphone,private medical insurance uk,Exact,PL2,Self + Family,
56465074,Contacted,0.0,40,Female,No,no,Smartphone,health insurance plans uk,Exact,MK8,Self + Family,verified
19258941,Contacted,0.0,70,Male,No,no,Desktop,best health insurance,Broad,Gl5,Self,
88748215,Invalid,0.0,72,Male,No,no,Desktop,best medical insurance,Broad,Wn3,Self + Partner,
29002029,Contacted,0.0,67,Female,No,no,Smartphone,health insurance uk,Phrase,ME10,Self + Partner,
13553088,Contacted,0.0,43,Male,Yes,no,Smartphone,bupa cost,Exact,NW8,Self,verified
43304739,Quoted,0.0,22,Male,No,no,Smartphone,private healthcare,Exact,DN22,Self + Partner,
60710781,Contacted,0.0,68,Female,No,no,Desktop,private medical insurance,Broad,Cw10,Self + Partner,
39571337,Contacted,0.0,59,Female,No,no,Smartphone,private healthcare insurance,Exact,WN6,Self + Partner,
82400870,Contacted,0.0,79,Male,No,no,Smartphone,health insurance uk,Phrase,LE12,Self,
82388737,Contacted,0.0,23,Male,No,no,Smartphone,best health insurance for pre existing conditions,Exact,Ox4,Self,
55223424,Contacted,0.0,35,Female,No,no,Smartphone,bupa health insurance,Exact,TA7,Self + Family,
77492320,Contacted,0.0,25,Male,No,no,Smartphone,private medical insurance policy,Broad,Ws3,Self,
91855686,Contacted,0.0,23,Female,No,no,Smartphone,health insurance cover,Broad,Cb24,Self + Family,
48255723,Contacted,0.0,41,Female,No,no,Smartphone,private medical insurance uk,Exact,M43,Self + Partner,
17563301,Contacted,0.0,51,Female,No,no,Smartphone,private healthcare,Exact,ME14,Self + Family,
19244968,No Contact,0.0,57,Female,No,no,Desktop,private medical insurance,Broad,W7,Self,
82425774,Contacted,0.0,26,Female,No,no,Desktop,private medical insurance,Broad,N1,Self + Family,
28537090,Sold,975.12,58,Female,No,no,Smartphone,health insurance,Broad,PE13,Self,
10077400,Contacted,0.0,45,Male,No,no,Smartphone,bupa private health,Exact,RH20,Self + Family,verified
48026953,Contacted,0.0,53,Male,No,no,Smartphone,private medical insurance,Phrase,NN17,Self,
24923460,Contacted,0.0,53,Male,No,no,Desktop,health insurance quotes,Broad,RG42,Self,verified
80910718,Contacted,0.0,56,Male,No,no,Smartphone,health insurance for people with pre existing cond,Exact,Ws11,Self,
41641766,Contacted,0.0,69,Female,No,no,Smartphone,bupa cost,Exact,TS21,Self,
89609082,Contacted,0.0,28,Male,No,no,Desktop,health insurance uk,Phrase,GU14,Self,
